1.000000e-07	3.000000e+03	1.675308e-02
1.290000e-07	3.000000e+03	2.285081e+02
1.580000e-07	3.000000e+03	7.682427e+04
1.870000e-07	3.000000e+03	3.683700e+06
2.160000e-07	3.000000e+03	5.627983e+07
2.450000e-07	3.000000e+03	4.163877e+08
2.740000e-07	3.000000e+03	1.894068e+09
3.030000e-07	3.000000e+03	6.128032e+09
3.320000e-07	3.000000e+03	1.548751e+10
3.610000e-07	3.000000e+03	3.256060e+10
3.900000e-07	3.000000e+03	5.948756e+10
4.190000e-07	3.000000e+03	9.744173e+10
4.480000e-07	3.000000e+03	1.464143e+11
4.770000e-07	3.000000e+03	2.052920e+11
5.060000e-07	3.000000e+03	2.721265e+11
5.350000e-07	3.000000e+03	3.444766e+11
5.640000e-07	3.000000e+03	4.197362e+11
5.930000e-07	3.000000e+03	4.953964e+11
6.220000e-07	3.000000e+03	5.692255e+11
6.510000e-07	3.000000e+03	6.393711e+11
6.800000e-07	3.000000e+03	7.043985e+11
7.090000e-07	3.000000e+03	7.632840e+11
7.380000e-07	3.000000e+03	8.153784e+11
7.670000e-07	3.000000e+03	8.603554e+11
7.960000e-07	3.000000e+03	8.981535e+11
8.250000e-07	3.000000e+03	9.289189e+11
8.540000e-07	3.000000e+03	9.529531e+11
8.830000e-07	3.000000e+03	9.706665e+11
9.120000e-07	3.000000e+03	9.825408e+11
9.410000e-07	3.000000e+03	9.890972e+11
9.700000e-07	3.000000e+03	9.908723e+11
9.990000e-07	3.000000e+03	9.883999e+11
1.028000e-06	3.000000e+03	9.821972e+11
1.057000e-06	3.000000e+03	9.727558e+11
1.086000e-06	3.000000e+03	9.605351e+11
1.115000e-06	3.000000e+03	9.459595e+11
1.144000e-06	3.000000e+03	9.294162e+11
1.173000e-06	3.000000e+03	9.112553e+11
1.202000e-06	3.000000e+03	8.917907e+11
1.231000e-06	3.000000e+03	8.713017e+11
1.260000e-06	3.000000e+03	8.500350e+11
1.289000e-06	3.000000e+03	8.282073e+11
1.318000e-06	3.000000e+03	8.060073e+11
1.347000e-06	3.000000e+03	7.835984e+11
1.376000e-06	3.000000e+03	7.611216e+11
1.405000e-06	3.000000e+03	7.386969e+11
1.434000e-06	3.000000e+03	7.164263e+11
1.463000e-06	3.000000e+03	6.943957e+11
1.492000e-06	3.000000e+03	6.726764e+11
1.521000e-06	3.000000e+03	6.513272e+11
1.550000e-06	3.000000e+03	6.303960e+11
1.579000e-06	3.000000e+03	6.099207e+11
1.608000e-06	3.000000e+03	5.899312e+11
1.637000e-06	3.000000e+03	5.704501e+11
1.666000e-06	3.000000e+03	5.514935e+11
1.695000e-06	3.000000e+03	5.330723e+11
1.724000e-06	3.000000e+03	5.151929e+11
1.753000e-06	3.000000e+03	4.978578e+11
1.782000e-06	3.000000e+03	4.810661e+11
1.811000e-06	3.000000e+03	4.648141e+11
1.840000e-06	3.000000e+03	4.490960e+11
1.869000e-06	3.000000e+03	4.339040e+11
1.898000e-06	3.000000e+03	4.192288e+11
1.927000e-06	3.000000e+03	4.050597e+11
1.956000e-06	3.000000e+03	3.913852e+11
1.985000e-06	3.000000e+03	3.781930e+11
2.014000e-06	3.000000e+03	3.654702e+11
2.043000e-06	3.000000e+03	3.532034e+11
2.072000e-06	3.000000e+03	3.413791e+11
2.101000e-06	3.000000e+03	3.299836e+11
2.130000e-06	3.000000e+03	3.190031e+11
2.159000e-06	3.000000e+03	3.084239e+11
2.188000e-06	3.000000e+03	2.982324e+11
2.217000e-06	3.000000e+03	2.884152e+11
2.246000e-06	3.000000e+03	2.789590e+11
2.275000e-06	3.000000e+03	2.698508e+11
2.304000e-06	3.000000e+03	2.610781e+11
2.333000e-06	3.000000e+03	2.526283e+11
2.362000e-06	3.000000e+03	2.444895e+11
2.391000e-06	3.000000e+03	2.366499e+11
2.420000e-06	3.000000e+03	2.290982e+11
2.449000e-06	3.000000e+03	2.218233e+11
2.478000e-06	3.000000e+03	2.148147e+11
2.507000e-06	3.000000e+03	2.080620e+11
2.536000e-06	3.000000e+03	2.015553e+11
2.565000e-06	3.000000e+03	1.952851e+11
2.594000e-06	3.000000e+03	1.892420e+11
2.623000e-06	3.000000e+03	1.834172e+11
2.652000e-06	3.000000e+03	1.778022e+11
2.681000e-06	3.000000e+03	1.723887e+11
2.710000e-06	3.000000e+03	1.671688e+11
2.739000e-06	3.000000e+03	1.621349e+11
2.768000e-06	3.000000e+03	1.572797e+11
2.797000e-06	3.000000e+03	1.525962e+11
2.826000e-06	3.000000e+03	1.480777e+11
2.855000e-06	3.000000e+03	1.437176e+11
2.884000e-06	3.000000e+03	1.395099e+11
2.913000e-06	3.000000e+03	1.354485e+11
2.942000e-06	3.000000e+03	1.315277e+11
2.971000e-06	3.000000e+03	1.277421e+11

1.000000e-07	4.000000e+03	2.736541e+03
1.290000e-07	4.000000e+03	2.512291e+06
1.580000e-07	4.000000e+03	1.530853e+08
1.870000e-07	4.000000e+03	2.259655e+09
2.160000e-07	4.000000e+03	1.458238e+10
2.450000e-07	4.000000e+03	5.588522e+10
2.740000e-07	4.000000e+03	1.513527e+11
3.030000e-07	4.000000e+03	3.219744e+11
3.320000e-07	4.000000e+03	5.757088e+11
3.610000e-07	4.000000e+03	9.052864e+11
3.900000e-07	4.000000e+03	1.291697e+12
4.190000e-07	4.000000e+03	1.710012e+12
4.480000e-07	4.000000e+03	2.134785e+12
4.770000e-07	4.000000e+03	2.543764e+12
5.060000e-07	4.000000e+03	2.919771e+12
5.350000e-07	4.000000e+03	3.251141e+12
5.640000e-07	4.000000e+03	3.531280e+12
5.930000e-07	4.000000e+03	3.757771e+12
6.220000e-07	4.000000e+03	3.931355e+12
6.510000e-07	4.000000e+03	4.054977e+12
6.800000e-07	4.000000e+03	4.132965e+12
7.090000e-07	4.000000e+03	4.170390e+12
7.380000e-07	4.000000e+03	4.172596e+12
7.670000e-07	4.000000e+03	4.144862e+12
7.960000e-07	4.000000e+03	4.092189e+12
8.250000e-07	4.000000e+03	4.019170e+12
8.540000e-07	4.000000e+03	3.929926e+12
8.830000e-07	4.000000e+03	3.828085e+12
9.120000e-07	4.000000e+03	3.716789e+12
9.410000e-07	4.000000e+03	3.598725e+12
9.700000e-07	4.000000e+03	3.476162e+12
9.990000e-07	4.000000e+03	3.350992e+12
1.028000e-06	4.000000e+03	3.224777e+12
1.057000e-06	4.000000e+03	3.098788e+12
1.086000e-06	4.000000e+03	2.974051e+12
1.115000e-06	4.000000e+03	2.851375e+12
1.144000e-06	4.000000e+03	2.731391e+12
1.173000e-06	4.000000e+03	2.614581e+12
1.202000e-06	4.000000e+03	2.501299e+12
1.231000e-06	4.000000e+03	2.391794e+12
1.260000e-06	4.000000e+03	2.286230e+12
1.289000e-06	4.000000e+03	2.184703e+12
1.318000e-06	4.000000e+03	2.087250e+12
1.347000e-06	4.000000e+03	1.993864e+12
1.376000e-06	4.000000e+03	1.904501e+12
1.405000e-06	4.000000e+03	1.819090e+12
1.434000e-06	4.000000e+03	1.737539e+12
1.463000e-06	4.000000e+03	1.659738e+12
1.492000e-06	4.000000e+03	1.585567e+12
1.521000e-06	4.000000e+03	1.514897e+12
1.550000e-06	4.000000e+03	1.447595e+12
1.579000e-06	4.000000e+03	1.383524e+12
1.608000e-06	4.000000e+03	1.322547e+12
1.637000e-06	4.000000e+03	1.264527e+12
1.666000e-06	4.000000e+03	1.209330e+12
1.695000e-06	4.000000e+03	1.156822e+12
1.724000e-06	4.000000e+03	1.106876e+12
1.753000e-06	4.000000e+03	1.059367e+12
1.782000e-06	4.000000e+03	1.014174e+12
1.811000e-06	4.000000e+03	9.711814e+11
1.840000e-06	4.000000e+03	9.302783e+11
1.869000e-06	4.000000e+03	8.913581e+11
1.898000e-06	4.000000e+03	8.543192e+11
1.927000e-06	4.000000e+03	8.190646e+11
1.956000e-06	4.000000e+03	7.855021e+11
1.985000e-06	4.000000e+03	7.535439e+11
2.014000e-06	4.000000e+03	7.231067e+11
2.043000e-06	4.000000e+03	6.941114e+11
2.072000e-06	4.000000e+03	6.664830e+11
2.101000e-06	4.000000e+03	6.401504e+11
2.130000e-06	4.000000e+03	6.150465e+11
2.159000e-06	4.000000e+03	5.911073e+11
2.188000e-06	4.000000e+03	5.682728e+11
2.217000e-06	4.000000e+03	5.464857e+11
2.246000e-06	4.000000e+03	5.256923e+11
2.275000e-06	4.000000e+03	5.058415e+11
2.304000e-06	4.000000e+03	4.868852e+11
2.333000e-06	4.000000e+03	4.687777e+11
2.362000e-06	4.000000e+03	4.514759e+11
2.391000e-06	4.000000e+03	4.349392e+11
2.420000e-06	4.000000e+03	4.191290e+11
2.449000e-06	4.000000e+03	4.040090e+11
2.478000e-06	4.000000e+03	3.895446e+11
2.507000e-06	4.000000e+03	3.757035e+11
2.536000e-06	4.000000e+03	3.624549e+11
2.565000e-06	4.000000e+03	3.497696e+11
2.594000e-06	4.000000e+03	3.376201e+11
2.623000e-06	4.000000e+03	3.259803e+11
2.652000e-06	4.000000e+03	3.148257e+11
2.681000e-06	4.000000e+03	3.041330e+11
2.710000e-06	4.000000e+03	2.938799e+11
2.739000e-06	4.000000e+03	2.840457e+11
2.768000e-06	4.000000e+03	2.746106e+11
2.797000e-06	4.000000e+03	2.655557e+11
2.826000e-06	4.000000e+03	2.568634e+11
2.855000e-06	4.000000e+03	2.485167e+11
2.884000e-06	4.000000e+03	2.404997e+11
2.913000e-06	4.000000e+03	2.327974e+11
2.942000e-06	4.000000e+03	2.253952e+11
2.971000e-06	4.000000e+03	2.182797e+11

1.000000e-07	5.000000e+03	3.673384e+06
1.290000e-07	5.000000e+03	6.679917e+08
1.580000e-07	5.000000e+03	1.460813e+10
1.870000e-07	5.000000e+03	1.063401e+11
2.160000e-07	5.000000e+03	4.091800e+11
2.450000e-07	5.000000e+03	1.056768e+12
2.740000e-07	5.000000e+03	2.096803e+12
3.030000e-07	5.000000e+03	3.468559e+12
3.320000e-07	5.000000e+03	5.039602e+12
3.610000e-07	5.000000e+03	6.658231e+12
3.900000e-07	5.000000e+03	8.192264e+12
4.190000e-07	5.000000e+03	9.547166e+12
4.480000e-07	5.000000e+03	1.066838e+13
4.770000e-07	5.000000e+03	1.153509e+13
5.060000e-07	5.000000e+03	1.215112e+13
5.350000e-07	5.000000e+03	1.253606e+13
5.640000e-07	5.000000e+03	1.271803e+13
5.930000e-07	5.000000e+03	1.272852e+13
6.220000e-07	5.000000e+03	1.259894e+13
6.510000e-07	5.000000e+03	1.235851e+13
6.800000e-07	5.000000e+03	1.203327e+13
7.090000e-07	5.000000e+03	1.164560e+13
7.380000e-07	5.000000e+03	1.121428e+13
7.670000e-07	5.000000e+03	1.075474e+13
7.960000e-07	5.000000e+03	1.027939e+13
8.250000e-07	5.000000e+03	9.798050e+12
8.540000e-07	5.000000e+03	9.318340e+12
8.830000e-07	5.000000e+03	8.846057e+12
9.120000e-07	5.000000e+03	8.385503e+12
9.410000e-07	5.000000e+03	7.939773e+12
9.700000e-07	5.000000e+03	7.510998e+12
9.990000e-07	5.000000e+03	7.100544e+12
1.028000e-06	5.000000e+03	6.709183e+12
1.057000e-06	5.000000e+03	6.337227e+12
1.086000e-06	5.000000e+03	5.984640e+12
1.115000e-06	5.000000e+03	5.651123e+12
1.144000e-06	5.000000e+03	5.336186e+12
1.173000e-06	5.000000e+03	5.039206e+12
1.202000e-06	5.000000e+03	4.759466e+12
1.231000e-06	5.000000e+03	4.496193e+12
1.260000e-06	5.000000e+03	4.248579e+12
1.289000e-06	5.000000e+03	4.015809e+12
1.318000e-06	5.000000e+03	3.797067e+12
1.347000e-06	5.000000e+03	3.591553e+12
1.376000e-06	5.000000e+03	3.398491e+12
1.405000e-06	5.000000e+03	3.217129e+12
1.434000e-06	5.000000e+03	3.046751e+12
1.463000e-06	5.000000e+03	2.886672e+12
1.492000e-06	5.000000e+03	2.736244e+12
1.521000e-06	5.000000e+03	2.594852e+12
1.550000e-06	5.000000e+03	2.461920e+12
1.579000e-06	5.000000e+03	2.336903e+12
1.608000e-06	5.000000e+03	2.219292e+12
1.637000e-06	5.000000e+03	2.108607e+12
1.666000e-06	5.000000e+03	2.004403e+12
1.695000e-06	5.000000e+03	1.906260e+12
1.724000e-06	5.000000e+03	1.813789e+12
1.753000e-06	5.000000e+03	1.726624e+12
1.782000e-06	5.000000e+03	1.644425e+12
1.811000e-06	5.000000e+03	1.566875e+12
1.840000e-06	5.000000e+03	1.493678e+12
1.869000e-06	5.000000e+03	1.424559e+12
1.898000e-06	5.000000e+03	1.359260e+12
1.927000e-06	5.000000e+03	1.297541e+12
1.956000e-06	5.000000e+03	1.239181e+12
1.985000e-06	5.000000e+03	1.183969e+12
2.014000e-06	5.000000e+03	1.131713e+12
2.043000e-06	5.000000e+03	1.082231e+12
2.072000e-06	5.000000e+03	1.035355e+12
2.101000e-06	5.000000e+03	9.909258e+11
2.130000e-06	5.000000e+03	9.487978e+11
2.159000e-06	5.000000e+03	9.088335e+11
2.188000e-06	5.000000e+03	8.709046e+11
2.217000e-06	5.000000e+03	8.348914e+11
2.246000e-06	5.000000e+03	8.006821e+11
2.275000e-06	5.000000e+03	7.681720e+11
2.304000e-06	5.000000e+03	7.372634e+11
2.333000e-06	5.000000e+03	7.078648e+11
2.362000e-06	5.000000e+03	6.798904e+11
2.391000e-06	5.000000e+03	6.532601e+11
2.420000e-06	5.000000e+03	6.278988e+11
2.449000e-06	5.000000e+03	6.037361e+11
2.478000e-06	5.000000e+03	5.807060e+11
2.507000e-06	5.000000e+03	5.587466e+11
2.536000e-06	5.000000e+03	5.377997e+11
2.565000e-06	5.000000e+03	5.178110e+11
2.594000e-06	5.000000e+03	4.987291e+11
2.623000e-06	5.000000e+03	4.805060e+11
2.652000e-06	5.000000e+03	4.630965e+11
2.681000e-06	5.000000e+03	4.464580e+11
2.710000e-06	5.000000e+03	4.305506e+11
2.739000e-06	5.000000e+03	4.153366e+11
2.768000e-06	5.000000e+03	4.007807e+11
2.797000e-06	5.000000e+03	3.868493e+11
2.826000e-06	5.000000e+03	3.735110e+11
2.855000e-06	5.000000e+03	3.607363e+11
2.884000e-06	5.000000e+03	3.484972e+11
2.913000e-06	5.000000e+03	3.367672e+11
2.942000e-06	5.000000e+03	3.255214e+11
2.971000e-06	5.000000e+03	3.147365e+11

